"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023293","2018-12-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","   33",",,W,2400",,,,,"  128",",,W","   94",",,W","   16",",,W",,,,,,,,,"  300",",,W","   20",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","   25",",,W,2400",,,,,"  150",",,W","   89",",,W","   18",",,W",,,,,,,,,"  300",",,W","  330",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  167",",,W","   89",",,W","   16",",,W",,,,,,,,,"  330",",,W","  340",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  178",",,W","   56",",,W","   16",",,W",,,,,,,,,"  340",",,W","  350",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  172",",,W","   50",",,W","    9",",,W",,,,,,,,,"  320",",,W","  330",",,W","   36",",,W","   40",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  122",",,W","   56",",,W","   10",",,W",,,,,,,,,"  320",",,W","   20",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  139",",,W","   61",",,W","   17",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  156",",,W","   56",",,W","   12",",,W",,,,,,,,,"  340",",,W","   20",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    3",",,W,2400",,,,,"  161",",,W","   78",",,W","   30",",,W",,,,,,,,,"  330",",,W","  340",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  178",",,W","   44",",,W","    5",",,W",,,,,,,,,"  290",",,W","  330",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  172",",,W","   61",",,W","   35",",,W",,,,,,,,,"  130",",,W","  200",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  189",",,W","   83",",,W","   31",",,W",,,,,,,,,"  140",",,W","   90",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","  119",",,W,2400",,,,,"  167",",,W","  106",",,W","   48",",,W",,,,,,,,,"  120",",,W","  130",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","  104",",,W,2400",,,,,"  167",",,W","   89",",,W","   16",",,W",,,,,,,,,"  340",",,W","  330",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  178",",,W","   61",",,W","   18",",,W",,,,,,,,,"  360",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  150",",,W","   83",",,W","    9",",,W",,,,,,,,,"  140",",,W","  220",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  128",",,W","   78",",,W","   12",",,W",,,,,,,,,"  260",",,W","  260",",,W","   45",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  161",",,W","  100",",,W","   25",",,W",,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  156",",,W","   50",",,W","   14",",,W",,,,,,,,,"  330",",,W","  320",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  167",",,W","   72",",,W","   14",",,W",,,,,,,,,"  320",",,W","  340",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","   61",",,W,2400",,,,,"  150",",,W","   83",",,W","   30",",,W",,,,,,,,,"  320",",,W","  320",",,W","  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    5",",,W,2400",,,,,"  150",",,W","   78",",,W","   54",",,W",,,,,,,,,"  320",",,W","  330",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,,,,,,,,,,,,,,,,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  156",",,W","   67",",,W","   50",",,W",,,,,,,,,"  340",",,W","  330",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  144",",,W","   44",",,W","   37",",,W",,,,,,,,,"  350",",,W","   30",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-29","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  161",",,W","   22",",,W","   15",",,W",,,,,,,,,"  330",",,W","  330",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-30","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  144",",,W","   22",",,W","   19",",,W",,,,,,,,,"  350",",,W","  350",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2018-12-31","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  133",",,W","   50",",,W","   49",",,W",,,,,,,,,"  350",",,W","  350",",,W","  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  128",",,W","   22",",,W","   26",",,W",,,,,,,,,"   50",",,W","   60",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  139",",,W","    6",",,W","   18",",,W",,,,,,,,,"  330",",,W","  330",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  144",",,W","   11",",,W","   12",",,W",,,,,,,,,"  320",",,W","  340",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  167",",,W","   17",",,W","   15",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","   25",",,W,2400",,,,,"  133",",,W","   78",",,W","   59",",,W",,,,,,,,,"  130",",,W","  150",",,W","  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","  201",",,W,2400",,,,,"  150",",,W","   61",",,W","   57",",,W",,,,,,,,,"  140",",,W","  140",",,W","  134",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  167",",,W","   94",",,W","   26",",,W",,,,,,,,,"  320",",,W","  310",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","    5",",,W,2400",,,,,"  161",",,W","  106",",,W","   35",",,W",,,,,,,,,"  140",",,W","  150",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","   28",",,W,2400",,,,,"  161",",,W","  100",",,W","   35",",,W",,,,,,,,,"  130",",,W","  130",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  167",",,W","   61",",,W","   14",",,W",,,,,,,,,"  330",",,W","  340",",,W","   58",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,W,2400",,,,,"  178",",,W","   72",",,W","   43",",,W",,,,,,,,,"  130",",,W","  130",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  178",",,W","   83",",,W","   29",",,W",,,,,,,,,"  220",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  167",",,W","   61",",,W","   28",",,W",,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","   20",",,W,2400",,,,,"  139",",,W","   89",",,W","   36",",,W",,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","   53",",,W,2400",,,,,"  139",",,W","  106",",,W","   60",",,W",,,,,,,,,"  140",",,W","  140",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","  259",",,W,2400",,,,,"  161",",,W","  122",",,W","   78",",,W",,,,,,,,,"  150",",,W","  150",",,W","  143",",,W","  197",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","   13",",,W,2400",,,,,"  156",",,W","  111",",,W","   29",",,W",,,,,,,,,"  210",",,W","  170",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  178",",,W","  100",",,W","   12",",,W",,,,,,,,,"  170",",,W","  170",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  206",",,W","   94",",,W","   15",",,W",,,,,,,,,"  320",",,W","  310",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","   53",",,W,2400",,,,,"  183",",,W","   83",",,W","   31",",,W",,,,,,,,,"  310",",,W","  310",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","    3",",,W,2400",,,,,"  133",",,W","   61",",,W","   29",",,W",,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  150",",,W","   50",",,W","   25",",,W",,,,,,,,,"  320",",,W","  350",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  161",",,W","   28",",,W","   14",",,W",,,,,,,,,"  330",",,W","  340",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  178",",,W","   44",",,W","   24",",,W",,,,,,,,,"  340",",,W","  320",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  189",",,W","   39",",,W","   13",",,W",,,,,,,,,"  320",",,W","  320",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  183",",,W","   33",",,W","    8",",,W",,,,,,,,,"  300",",,W","  300",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  189",",,W","   61",",,W","   10",",,W",,,,,,,,,"  330",",,W","  310",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  183",",,W","   94",",,W","   13",",,W",,,,,,,,,"  340",",,W","  330",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-29","37.35938","-121.92444","15.0","SAN JOSE, CA US","    3",",,W,2400",,,,,"  178",",,W","   89",",,W","   19",",,W",,,,,,,,,"  320",",,W","  310",",,W","   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-30","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  189",",,W","  106",",,W","   15",",,W",,,,,,,,,"  320",",,W",,,"   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-01-31","37.35938","-121.92444","15.0","SAN JOSE, CA US","   61",",,W,2400",,,,,"  172",",,W","  100",",,W","   18",",,W",,,,,,,,,"  200",",,W","  210",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","   15",",,W,2400",,,,,"  150",",,W","  111",",,W","   62",",,W",,,,,,,,,"  150",",,W","  140",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","  231",",,W,2400",,,,,"  150",",,W","  100",",,W","   79",",,W",,,,,,,,,"  150",",,W","  160",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","   38",",,W,2400",,,,,"  150",",,W","   89",",,W","   43",",,W",,,,,,,,,"  130",",,W","  260",",,W","  103",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","  216",",,W,2400",,,,,"  133",",,W","   56",",,W","   33",",,W",,,,,,,,,"  290",",,W","  190",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,W,2400",,,,,"  100",",,W","   28",",,W","   24",",,W",,,,,,,,,"  320",",,W","  320",",,W","   81",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  128",",,W","   11",",,W","   22",",,W",,,,,,,,,"  330",",,W","  350",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  139",",,W","   17",",,W","   23",",,W",,,,,,,,,"  320",",,W","  150",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","   64",",,W,2400",,,,,"  117",",,W","   56",",,W","   37",",,W",,,,,,,,,"  150",",,W","  130",",,W","   81",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","   81",",,W,2400",,,,,"  133",",,W","   22",",,W","   34",",,W",,,,,,,,,"  250",",,W","  250",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","   81",",,W,2400",,,,,"  106",",,W","   39",",,W","   33",",,W",,,,,,,,,"  330",",,W","  340",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  128",",,W","   17",",,W","   22",",,W",,,,,,,,,"  340",",,W","  330",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  128",",,W","   28",",,W","   34",",,W",,,,,,,,,"  150",",,W","  150",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","  132",",,W,2400",,,,,"  172",",,W","   56",",,W","   88",",,W",,,,,,,,,"  150",",,W","  150",",,W","  143",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","  251",",,W,2400",,,,,"  167",",,W","   89",",,W","   43",",,W",,,,,,,,,"  190",",,W","  200",",,W","  112",",,W","  179",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","   84",",,W,2400",,,,,"  117",",,W","   56",",,W","   29",",,W",,,,,,,,,"  270",",,W","  270",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","   74",",,W,2400",,,,,"  117",",,W","   56",",,W","   35",",,W",,,,,,,,,"  330",",,W","  340",",,W","  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","   66",",,W,2400",,,,,"  117",",,W","   39",",,W","   38",",,W",,,,,,,,,"  330",",,W","  340",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  128",",,W","   11",",,W","   26",",,W",,,,,,,,,"  340",",,W","  350",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  133",",,W","    6",",,W","   25",",,W",,,,,,,,,"  330",",,W","  340",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  133",",,W","   72",",,W","   58",",,W",,,,,,,,,"  300",",,W","  290",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  133",",,W","   44",",,W","   58",",,W",,,,,,,,,"  330",",,W","  340",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  133",",,W","   17",",,W","   26",",,W",,,,,,,,,"  340",",,W","  340",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  144",",,W","    6",",,W","   21",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,W,2400",,,,,"  156",",,W","   61",",,W","   19",",,W",,,,,,,,,"  330",",,W","  330",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  139",",,W","   83",",,W","   48",",,W",,,,,,,,,"  190",",,W","  160",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","   13",",,W,2400",,,,,"  156",",,W","  111",",,W","   70",",,W",,,,,,,,,"  140",",,W","  150",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","   53",",,W,2400",,,,,"  178",",,W","  106",",,W","   57",",,W",,,,,,,,,"  140",",,W","  140",",,W","  125",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-02-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","   15",",,W,2400",,,,,"  150",",,W","   89",",,W","   25",",,W",,,,,,,,,"  330",",,W","  330",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-03-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,W,2400",,,,,"  150",",,W","   67",",,W","    6",",,W",,,,,,,,,"  310",",,W","  310",",,W","   40",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2019-03-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","  145",",,W,2400",,,,,"  183",",,W","  106",",,W","   37",",,W",,,,,,,,,"  160",",,W","  160",",,W","   63",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
